entry_time,exit_time,direction,entry_px,exit_px,pnl_pts,exit_reason
2022-07-01 10:40:00,2022-07-01 10:50:00,long,1235.0,1233.3842962759577,-3.0557,stop
2022-07-01 11:10:00,2022-07-01 11:10:00,long,1232.3,1232.7051357007892,-1.0349,stop
2022-07-01 11:30:00,2022-07-01 11:30:00,long,1227.9,1230.6165892312556,1.2766,stop
2022-07-01 13:55:00,2022-07-01 13:55:00,short,1234.5,1233.2514072317856,-0.1914,stop
2022-07-01 14:15:00,2022-07-01 14:15:00,short,1233.0,1235.335890355428,-3.7759,stop
2022-07-04 09:35:00,2022-07-04 09:35:00,short,1249.3,1249.2654695375743,-1.4055,stop
2022-07-04 10:00:00,2022-07-04 10:15:00,short,1250.9,1249.0,0.46,target
2022-07-04 10:40:00,2022-07-04 10:50:00,long,1248.2,1247.1338023759265,-2.5062,stop
2022-07-04 11:20:00,2022-07-04 11:20:00,long,1245.9,1244.5220622631577,-2.8179,stop
2022-07-04 13:30:00,2022-07-04 13:30:00,short,1247.7,1248.4280960258327,-2.1681,stop
2022-07-04 13:55:00,2022-07-04 14:10:00,long,1243.7,1241.869284117971,-3.2707,stop
2022-07-05 09:40:00,2022-07-05 09:55:00,long,1244.1,1246.7,1.16,target
2022-07-05 10:10:00,2022-07-05 10:10:00,long,1243.9,1243.2104355108986,-2.1296,stop
2022-07-05 10:40:00,2022-07-05 10:40:00,long,1244.0,1242.527473176125,-2.9125,stop
2022-07-05 11:00:00,2022-07-05 11:00:00,long,1241.7,1241.105228141802,-2.0348,stop
2022-07-05 11:20:00,2022-07-05 11:30:00,long,1241.8,1244.6,1.36,session_end
2022-07-05 13:30:00,2022-07-05 14:05:00,short,1249.8,1244.9,3.46,target
2022-07-05 14:10:00,2022-07-05 14:25:00,long,1242.9,1238.773264100299,-5.5667,stop
2022-07-06 10:10:00,2022-07-06 10:10:00,long,1227.0,1226.6562996801497,-1.7837,stop
2022-07-06 10:35:00,2022-07-06 10:35:00,long,1225.4,1224.848091075645,-1.9919,stop
2022-07-06 13:30:00,2022-07-06 13:45:00,long,1222.8,1226.7,2.46,target
2022-07-06 14:00:00,2022-07-06 14:05:00,long,1221.1,1225.8,3.26,target
2022-07-06 14:10:00,2022-07-06 14:20:00,short,1230.6,1224.9,4.26,target
2022-07-06 14:30:00,2022-07-06 14:30:00,long,1218.0,1216.6522480980227,-2.7878,stop
2022-07-07 10:05:00,2022-07-07 10:05:00,long,1215.2,1214.6404696214786,-1.9995,stop
2022-07-07 10:35:00,2022-07-07 10:35:00,short,1221.1,1221.1732484667857,-1.5132,stop
2022-07-07 11:15:00,2022-07-07 11:30:00,short,1223.5,1223.1,-1.04,session_end
2022-07-07 13:35:00,2022-07-07 13:35:00,long,1218.4,1217.5397162012023,-2.3003,stop
2022-07-07 14:30:00,2022-07-07 14:35:00,short,1224.1,1223.2,-0.54,session_end
2022-07-08 09:30:00,2022-07-08 09:30:00,long,1229.7,1229.5821499321703,-1.5579,stop
2022-07-08 10:40:00,2022-07-08 10:55:00,long,1229.4,1228.4648200734168,-2.3752,stop
2022-07-08 13:35:00,2022-07-08 13:35:00,long,1227.3,1226.6565159175377,-2.0835,stop
2022-07-08 13:55:00,2022-07-08 13:55:00,long,1226.0,1225.172421901248,-2.2676,stop
2022-07-08 14:15:00,2022-07-08 14:15:00,long,1224.9,1224.0959184042522,-2.2441,stop
2022-07-08 14:35:00,2022-07-08 14:35:00,long,1225.0,1225.0,-1.44,session_end
2022-07-11 09:35:00,2022-07-11 09:35:00,long,1217.4,1217.3153936455556,-1.5246,stop
2022-07-11 09:55:00,2022-07-11 09:55:00,long,1217.5,1216.9092086061353,-2.0308,stop
2022-07-11 10:15:00,2022-07-11 10:15:00,long,1215.8,1216.219079415307,-1.0209,stop
2022-07-11 10:35:00,2022-07-11 10:35:00,long,1214.9,1215.7102900775988,-0.6297,stop
2022-07-11 10:55:00,2022-07-11 11:00:00,long,1215.7,1215.3319567606648,-1.808,stop
2022-07-11 11:30:00,2022-07-11 11:30:00,long,1215.8,1216.9,-0.34,session_end
2022-07-11 13:30:00,2022-07-11 13:45:00,long,1211.3,1210.0244843762398,-2.7155,stop
2022-07-11 14:05:00,2022-07-11 14:05:00,long,1210.7,1208.4185199358549,-3.7215,stop
2022-07-11 14:25:00,2022-07-11 14:25:00,long,1201.9,1203.889951923077,0.55,stop
2022-07-12 10:25:00,2022-07-12 10:25:00,short,1204.0,1204.7285778015835,-2.1686,stop
2022-07-12 10:45:00,2022-07-12 10:45:00,short,1206.5,1207.0880830659296,-2.0281,stop
2022-07-12 11:05:00,2022-07-12 11:30:00,short,1206.4,1206.1,-1.14,session_end
2022-07-12 13:40:00,2022-07-12 13:40:00,short,1210.4,1210.9728858140486,-2.0129,stop
2022-07-12 14:00:00,2022-07-12 14:05:00,short,1212.2,1213.0218410660652,-2.2618,stop
2022-07-12 14:25:00,2022-07-12 14:25:00,short,1214.2,1214.9624457371524,-2.2024,stop
2022-07-13 09:30:00,2022-07-13 09:35:00,long,1213.5,1213.171429951711,-1.7686,stop
2022-07-13 10:25:00,2022-07-13 10:25:00,long,1211.6,1211.7556348094995,-1.2844,stop
2022-07-13 10:45:00,2022-07-13 10:45:00,long,1211.1,1210.3519479210524,-2.1881,stop
2022-07-13 13:40:00,2022-07-13 13:40:00,short,1219.2,1219.7480729451904,-1.9881,stop
2022-07-13 14:00:00,2022-07-13 14:15:00,long,1216.0,1218.9,1.46,target
2022-07-13 14:25:00,2022-07-13 14:25:00,long,1213.1,1212.8291115783638,-1.7109,stop
2022-07-14 09:35:00,2022-07-14 09:35:00,short,1207.1,1207.7225671626127,-2.0626,stop
2022-07-14 09:55:00,2022-07-14 09:55:00,short,1209.0,1209.147142510274,-1.5871,stop
2022-07-14 10:20:00,2022-07-14 10:20:00,short,1208.8,1209.8215325583064,-2.4615,stop
2022-07-14 13:35:00,2022-07-14 13:40:00,short,1211.9,1212.9655027608444,-2.5055,stop
2022-07-14 14:10:00,2022-07-14 14:10:00,short,1214.0,1214.4971057775442,-1.9371,stop
2022-07-14 14:30:00,2022-07-14 14:30:00,short,1215.5,1216.1,-2.04,session_end
2022-07-15 09:30:00,2022-07-15 09:30:00,long,1218.0,1217.82812083841,-1.6119,stop
2022-07-15 09:50:00,2022-07-15 09:50:00,long,1217.4,1217.2093913416563,-1.6306,stop
2022-07-15 10:10:00,2022-07-15 10:35:00,long,1217.0,1218.0,-0.44,target
2022-07-15 10:40:00,2022-07-15 10:40:00,short,1218.6,1219.2716518338227,-2.1117,stop
2022-07-15 11:00:00,2022-07-15 11:25:00,short,1220.5,1218.3,0.76,target
2022-07-15 13:30:00,2022-07-15 13:40:00,long,1215.9,1215.2130892856917,-2.1269,stop
2022-07-15 14:20:00,2022-07-15 14:20:00,long,1213.8,1213.1177797408513,-2.1222,stop
2022-07-18 10:10:00,2022-07-18 10:15:00,short,1219.1,1219.5067856892279,-1.8468,stop
2022-07-18 13:35:00,2022-07-18 13:40:00,short,1220.9,1219.7,-0.24,target
2022-07-18 13:55:00,2022-07-18 13:55:00,long,1216.6,1216.3919591885399,-1.648,stop
2022-07-18 14:15:00,2022-07-18 14:30:00,long,1214.8,1212.9600707536417,-3.2799,stop
2022-07-19 10:00:00,2022-07-19 10:05:00,short,1213.9,1214.5978428750764,-2.1378,stop
2022-07-19 10:55:00,2022-07-19 11:00:00,long,1211.9,1211.282532916441,-2.0575,stop
2022-07-19 11:20:00,2022-07-19 11:20:00,long,1211.2,1210.1440321452064,-2.496,stop
2022-07-19 13:40:00,2022-07-19 13:40:00,short,1211.4,1212.012597655712,-2.0526,stop
2022-07-19 14:00:00,2022-07-19 14:05:00,short,1213.0,1214.4874507935592,-2.9275,stop
2022-07-19 14:25:00,2022-07-19 14:30:00,short,1215.0,1212.8,0.76,session_end
2022-07-20 10:00:00,2022-07-20 10:00:00,short,1223.5,1223.9298667378382,-1.8699,stop
2022-07-20 10:20:00,2022-07-20 10:50:00,short,1224.6,1225.4975631246139,-2.3376,stop
2022-07-20 11:10:00,2022-07-20 11:10:00,short,1226.9,1226.8159118529602,-1.3559,stop
2022-07-20 11:30:00,2022-07-20 11:30:00,short,1228.4,1227.7354107592587,-0.7754,stop
2022-07-20 13:55:00,2022-07-20 14:00:00,short,1229.5,1226.6,1.46,target
2022-07-20 14:10:00,2022-07-20 14:15:00,long,1226.9,1225.6995603461446,-2.6404,stop
2022-07-20 14:35:00,2022-07-20 14:35:00,long,1226.0,1226.0,-1.44,session_end
2022-07-21 09:30:00,2022-07-21 09:30:00,short,1228.0,1228.4055565877752,-1.8456,stop
2022-07-21 09:50:00,2022-07-21 09:50:00,short,1228.8,1228.7843394257745,-1.4243,stop
2022-07-21 10:25:00,2022-07-21 10:25:00,short,1229.5,1229.3065322684095,-1.2465,stop
2022-07-21 10:45:00,2022-07-21 10:45:00,short,1230.5,1229.9060643349387,-0.8461,stop
2022-07-21 11:05:00,2022-07-21 11:05:00,short,1233.8,1232.716594250284,-0.3566,stop
2022-07-21 11:25:00,2022-07-21 11:30:00,short,1233.5,1234.8738770085038,-2.8139,stop
2022-07-21 13:45:00,2022-07-21 13:45:00,short,1237.9,1238.802095167844,-2.3421,stop
2022-07-21 14:10:00,2022-07-21 14:30:00,short,1240.7,1234.7,4.56,target
2022-07-22 09:35:00,2022-07-22 09:35:00,short,1232.5,1232.9401346732127,-1.8801,stop
2022-07-22 11:10:00,2022-07-22 11:10:00,long,1230.7,1229.8787839355166,-2.2612,stop
2022-07-22 11:30:00,2022-07-22 11:30:00,long,1228.0,1228.5,-0.94,session_end
2022-07-22 13:50:00,2022-07-22 13:55:00,short,1228.3,1229.0236789460353,-2.1637,stop
2022-07-22 14:15:00,2022-07-22 14:35:00,long,1224.5,1224.2,-1.74,session_end
2022-07-25 09:35:00,2022-07-25 10:05:00,short,1223.0,1223.4798483625577,-1.9198,stop
2022-07-25 11:00:00,2022-07-25 11:00:00,long,1221.3,1220.6535584448104,-2.0864,stop
2022-07-25 11:30:00,2022-07-25 11:30:00,long,1220.5,1220.9,-1.04,session_end
2022-07-25 13:35:00,2022-07-25 13:35:00,short,1219.6,1219.7525997460189,-1.5926,stop
2022-07-25 14:05:00,2022-07-25 14:05:00,short,1221.8,1222.6443752793548,-2.2844,stop
2022-07-26 09:30:00,2022-07-26 10:10:00,short,1224.8,1224.3,-0.94,target
2022-07-26 11:30:00,2022-07-26 11:30:00,long,1222.9,1222.714146655876,-1.6259,stop
2022-07-26 13:40:00,2022-07-26 14:10:00,long,1221.6,1221.9,-1.14,target
2022-07-26 14:15:00,2022-07-26 14:15:00,long,1221.1,1220.2346546888507,-2.3053,stop
2022-07-27 09:35:00,2022-07-27 09:45:00,long,1214.0,1214.7,-0.74,target
2022-07-27 09:55:00,2022-07-27 09:55:00,long,1213.4,1213.4644309236596,-1.3756,stop
2022-07-27 10:55:00,2022-07-27 11:00:00,short,1215.5,1215.7247187872292,-1.6647,stop
2022-07-27 11:20:00,2022-07-27 11:30:00,short,1215.8,1216.4,-2.04,session_end
2022-07-27 13:35:00,2022-07-27 13:35:00,long,1216.1,1215.6196873166614,-1.9203,stop
2022-07-27 14:10:00,2022-07-27 14:25:00,short,1217.9,1216.4,0.06,target
2022-07-28 09:40:00,2022-07-28 09:40:00,short,1230.5,1230.8952394966652,-1.8352,stop
2022-07-28 10:10:00,2022-07-28 10:15:00,short,1230.7,1230.0,-0.74,target
2022-07-28 10:45:00,2022-07-28 10:50:00,short,1230.6,1231.2258576316517,-2.0659,stop
2022-07-28 11:10:00,2022-07-28 11:10:00,short,1232.0,1232.2632254114114,-1.7032,stop
2022-07-28 11:30:00,2022-07-28 11:30:00,short,1235.7,1235.5506510022585,-1.2907,stop
2022-07-28 13:50:00,2022-07-28 13:50:00,long,1234.3,1234.5290630381303,-1.2109,stop
2022-07-28 14:10:00,2022-07-28 14:10:00,long,1233.5,1233.5856266337773,-1.3544,stop
2022-07-28 14:30:00,2022-07-28 14:30:00,long,1232.4,1232.5393087177306,-1.3007,stop
2022-07-29 09:50:00,2022-07-29 09:50:00,long,1234.8,1234.6661092618774,-1.5739,stop
2022-07-29 10:20:00,2022-07-29 10:30:00,long,1233.8,1235.6,0.36,target
2022-07-29 11:00:00,2022-07-29 11:00:00,long,1234.0,1233.6109320912424,-1.8291,stop
2022-07-29 11:20:00,2022-07-29 11:20:00,long,1232.6,1232.6627980670012,-1.3772,stop
2022-07-29 13:40:00,2022-07-29 13:55:00,short,1233.2,1231.8,-0.04,target
2022-07-29 14:00:00,2022-07-29 14:00:00,long,1231.3,1230.3030379141671,-2.437,stop
2022-07-29 14:20:00,2022-07-29 14:30:00,long,1229.6,1230.5,-0.54,session_end
2022-08-01 09:30:00,2022-08-01 09:35:00,short,1232.4,1232.925046103336,-1.965,stop
2022-08-01 09:55:00,2022-08-01 09:55:00,short,1235.3,1235.4459014219644,-1.5859,stop
2022-08-01 10:15:00,2022-08-01 10:20:00,short,1237.7,1239.2196815581458,-2.9597,stop
2022-08-01 10:55:00,2022-08-01 11:05:00,short,1237.9,1239.6273500171937,-3.1674,stop
2022-08-01 11:25:00,2022-08-01 11:25:00,short,1239.9,1239.5576786573513,-1.0977,stop
2022-08-01 13:35:00,2022-08-01 13:40:00,short,1244.1,1244.9966896678482,-2.3367,stop
2022-08-02 09:30:00,2022-08-02 09:30:00,long,1241.9,1242.3692851316584,-0.9707,stop
2022-08-02 09:50:00,2022-08-02 10:00:00,long,1241.8,1242.6,-0.64,target
2022-08-02 10:15:00,2022-08-02 10:15:00,long,1241.6,1241.1186754513276,-1.9213,stop
2022-08-02 10:35:00,2022-08-02 10:55:00,long,1240.7,1242.2,0.06,target
2022-08-02 11:05:00,2022-08-02 11:30:00,long,1241.3,1241.2,-1.54,session_end
2022-08-02 13:40:00,2022-08-02 13:45:00,short,1240.5,1241.156241094164,-2.0962,stop
2022-08-02 14:05:00,2022-08-02 14:05:00,short,1245.0,1244.8217452890037,-1.2617,stop
2022-08-02 14:25:00,2022-08-02 14:25:00,short,1248.4,1248.003835899293,-1.0438,stop
2022-08-03 09:40:00,2022-08-03 09:50:00,long,1243.6,1244.3,-0.74,target
2022-08-03 10:05:00,2022-08-03 10:05:00,short,1245.5,1245.774976952027,-1.715,stop
2022-08-03 10:40:00,2022-08-03 11:05:00,long,1243.0,1245.0,0.56,target
2022-08-03 13:35:00,2022-08-03 13:35:00,long,1246.3,1245.4629275708712,-2.2771,stop
2022-08-03 14:25:00,2022-08-03 14:25:00,short,1250.7,1250.9432666178413,-1.6833,stop
2022-08-04 09:50:00,2022-08-04 09:50:00,short,1257.3,1257.5425188503316,-1.6825,stop
2022-08-04 10:10:00,2022-08-04 10:40:00,short,1258.4,1259.2784226219665,-2.3184,stop
2022-08-04 11:25:00,2022-08-04 11:30:00,long,1255.6,1254.7,-2.34,session_end
2022-08-04 13:35:00,2022-08-04 13:45:00,long,1253.5,1252.4014394907024,-2.5386,stop
2022-08-04 14:05:00,2022-08-04 14:15:00,short,1256.3,1254.2,0.66,target
2022-08-04 14:25:00,2022-08-04 14:30:00,short,1256.5,1257.3609453057097,-2.3009,stop
2022-08-05 09:40:00,2022-08-05 09:40:00,long,1256.2,1255.8581211302233,-1.7819,stop
2022-08-05 10:15:00,2022-08-05 10:20:00,long,1255.4,1256.5,-0.34,target
2022-08-05 11:15:00,2022-08-05 11:30:00,short,1257.6,1257.2,-1.04,session_end
2022-08-05 13:55:00,2022-08-05 14:05:00,short,1260.0,1257.5,1.06,target
2022-08-05 14:25:00,2022-08-05 14:25:00,short,1261.0,1261.2570030679167,-1.697,stop
2022-08-08 09:55:00,2022-08-08 10:00:00,short,1264.7,1265.4788533767785,-2.2189,stop
2022-08-08 10:25:00,2022-08-08 10:30:00,short,1265.0,1265.6934899598164,-2.1335,stop
2022-08-08 10:50:00,2022-08-08 11:00:00,short,1265.5,1266.077195178756,-2.0172,stop
2022-08-08 13:35:00,2022-08-08 13:45:00,short,1264.8,1263.6,-0.24,target
2022-08-08 14:05:00,2022-08-08 14:05:00,long,1262.7,1262.1773324909295,-1.9627,stop
2022-08-08 14:25:00,2022-08-08 14:25:00,short,1265.6,1265.842488655792,-1.6825,stop
2022-08-09 09:30:00,2022-08-09 09:30:00,short,1267.4,1267.4422005925626,-1.4822,stop
2022-08-09 09:50:00,2022-08-09 10:05:00,short,1268.6,1269.575880786708,-2.4159,stop
2022-08-09 10:25:00,2022-08-09 10:25:00,short,1270.6,1270.3111100223132,-1.1511,stop
2022-08-09 10:45:00,2022-08-09 11:20:00,short,1270.3,1270.8536158882189,-1.9936,stop
2022-08-09 13:30:00,2022-08-09 13:35:00,short,1274.0,1272.0,0.56,target
2022-08-09 13:35:00,2022-08-09 13:35:00,long,1272.0,1271.644933901121,-1.7951,stop
2022-08-09 14:05:00,2022-08-09 14:05:00,long,1270.5,1270.1451236274556,-1.7949,stop
2022-08-10 09:40:00,2022-08-10 09:40:00,short,1272.5,1272.8355079566259,-1.7755,stop
2022-08-10 10:00:00,2022-08-10 10:25:00,short,1272.8,1273.3823829479836,-2.0224,stop
2022-08-10 10:45:00,2022-08-10 10:45:00,short,1273.6,1273.4600611629076,-1.3001,stop
2022-08-10 11:05:00,2022-08-10 11:15:00,short,1272.9,1272.5,-1.04,target
2022-08-10 13:45:00,2022-08-10 13:45:00,short,1270.8,1271.1765880684047,-1.8166,stop
2022-08-10 14:05:00,2022-08-10 14:05:00,long,1269.0,1268.7953223960365,-1.6447,stop
2022-08-10 14:25:00,2022-08-10 14:25:00,short,1271.7,1272.2046815502717,-1.9447,stop
2022-08-11 09:30:00,2022-08-11 09:40:00,short,1286.3,1286.744083278714,-1.8841,stop
2022-08-11 10:00:00,2022-08-11 10:00:00,short,1287.2,1286.8964919208454,-1.1365,stop
2022-08-11 10:20:00,2022-08-11 10:20:00,short,1287.1,1287.188827607535,-1.5288,stop
2022-08-11 11:00:00,2022-08-11 11:30:00,long,1284.9,1284.7,-1.64,session_end
2022-08-11 13:35:00,2022-08-11 13:35:00,long,1283.1,1282.9097561994045,-1.6302,stop
2022-08-11 13:55:00,2022-08-11 13:55:00,long,1276.9,1276.0584394739315,-2.2816,stop
2022-08-11 14:15:00,2022-08-11 14:15:00,long,1275.5,1273.6399552928694,-3.3,stop
2022-08-11 14:35:00,2022-08-11 14:35:00,long,1270.8,1270.8,-1.44,session_end
2022-08-12 10:15:00,2022-08-12 10:15:00,long,1267.6,1266.7803759462522,-2.2596,stop
2022-08-12 13:30:00,2022-08-12 13:40:00,short,1272.1,1272.4982888029706,-1.8383,stop
2022-08-12 14:00:00,2022-08-12 14:20:00,short,1274.2,1272.6,0.16,target
2022-08-12 14:25:00,2022-08-12 14:25:00,short,1274.6,1275.621511398292,-2.4615,stop
2022-08-15 09:30:00,2022-08-15 09:35:00,short,1287.1,1287.4714329284236,-1.8114,stop
2022-08-15 09:55:00,2022-08-15 10:25:00,short,1290.2,1291.352556660565,-2.5926,stop
2022-08-15 11:05:00,2022-08-15 11:20:00,short,1290.7,1291.8167105653033,-2.5567,stop
2022-08-15 13:30:00,2022-08-15 13:30:00,long,1290.4,1290.2635716495945,-1.5764,stop
2022-08-15 13:50:00,2022-08-15 13:50:00,long,1288.5,1288.568815504168,-1.3712,stop
2022-08-15 14:35:00,2022-08-15 14:35:00,short,1293.4,1293.4,-1.44,session_end
2022-08-16 09:40:00,2022-08-16 09:40:00,long,1292.9,1292.9674839003055,-1.3725,stop
2022-08-16 10:10:00,2022-08-16 10:10:00,long,1292.8,1292.3361147651285,-1.9039,stop
2022-08-16 10:30:00,2022-08-16 10:30:00,long,1292.0,1292.2227667080033,-1.2172,stop
2022-08-16 11:10:00,2022-08-16 11:30:00,short,1294.7,1293.5,-0.24,target
2022-08-16 13:40:00,2022-08-16 13:40:00,short,1296.8,1296.6414450500326,-1.2814,stop
2022-08-16 14:20:00,2022-08-16 14:25:00,long,1292.7,1294.7,0.56,target
2022-08-17 09:35:00,2022-08-17 09:45:00,short,1303.5,1303.639678026481,-1.5797,stop
2022-08-17 10:05:00,2022-08-17 10:10:00,short,1303.7,1304.223732013204,-1.9637,stop
2022-08-17 10:35:00,2022-08-17 10:35:00,short,1305.1,1304.7469864383902,-1.087,stop
2022-08-17 10:55:00,2022-08-17 10:55:00,short,1305.0,1305.28014342744,-1.7201,stop
2022-08-17 11:15:00,2022-08-17 11:30:00,short,1304.6,1304.7,-1.54,session_end
2022-08-17 13:30:00,2022-08-17 13:30:00,short,1305.3,1305.6868210063503,-1.8268,stop
2022-08-17 14:05:00,2022-08-17 14:05:00,short,1307.2,1308.1296469880986,-2.3696,stop
2022-08-17 14:30:00,2022-08-17 14:30:00,short,1308.3,1309.3652552485228,-2.5053,stop
2022-08-18 09:55:00,2022-08-18 10:00:00,short,1309.0,1309.4475486810977,-1.8875,stop
2022-08-18 10:30:00,2022-08-18 10:30:00,short,1310.0,1309.7751118649708,-1.2151,stop
2022-08-18 10:50:00,2022-08-18 10:50:00,short,1309.3,1309.8231619378105,-1.9632,stop
2022-08-18 11:15:00,2022-08-18 11:15:00,short,1309.7,1309.97458415688,-1.7146,stop
2022-08-18 13:30:00,2022-08-18 13:45:00,long,1305.0,1307.6,1.16,target
2022-08-18 13:50:00,2022-08-18 13:55:00,short,1308.5,1309.7415176862967,-2.6815,stop
2022-08-18 14:15:00,2022-08-18 14:15:00,short,1311.5,1311.9710178006299,-1.911,stop
2022-08-18 14:35:00,2022-08-18 14:35:00,long,1305.5,1305.5,-1.44,session_end
2022-08-19 09:30:00,2022-08-19 09:30:00,long,1288.5,1288.2034029655679,-1.7366,stop
2022-08-19 10:25:00,2022-08-19 10:40:00,short,1289.5,1290.3556030980665,-2.2956,stop
2022-08-19 11:20:00,2022-08-19 11:30:00,short,1290.8,1290.8272765378929,-1.4673,stop
2022-08-19 13:40:00,2022-08-19 13:50:00,long,1284.9,1282.6196927326312,-3.7203,stop
2022-08-19 14:10:00,2022-08-19 14:20:00,long,1283.2,1281.352350130938,-3.2876,stop
2022-08-22 09:30:00,2022-08-22 09:40:00,short,1276.5,1276.7017715841666,-1.6418,stop
2022-08-22 10:00:00,2022-08-22 10:00:00,short,1277.1,1277.2863455750273,-1.6263,stop
2022-08-22 10:20:00,2022-08-22 10:20:00,short,1278.6,1278.2617225931995,-1.1017,stop
2022-08-22 10:50:00,2022-08-22 10:50:00,short,1277.6,1278.2121100939617,-2.0521,stop
2022-08-22 11:15:00,2022-08-22 11:30:00,long,1274.6,1274.5,-1.54,session_end
2022-08-22 13:40:00,2022-08-22 13:40:00,long,1271.2,1271.3226254081185,-1.3174,stop
2022-08-22 14:00:00,2022-08-22 14:05:00,long,1271.2,1273.5,0.86,target
2022-08-22 14:15:00,2022-08-22 14:20:00,short,1275.1,1276.5250251816385,-2.865,stop
2022-08-23 09:30:00,2022-08-23 09:35:00,short,1266.0,1266.2041776601275,-1.6442,stop
2022-08-23 09:55:00,2022-08-23 10:20:00,short,1267.2,1265.8,-0.04,target
2022-08-23 10:55:00,2022-08-23 11:05:00,short,1266.9,1267.8647462731992,-2.4047,stop
2022-08-23 11:25:00,2022-08-23 11:30:00,short,1268.5,1267.9,-0.84,session_end
2022-08-23 14:00:00,2022-08-23 14:10:00,short,1269.0,1270.0630201027068,-2.503,stop
2022-08-23 14:30:00,2022-08-23 14:30:00,short,1275.0,1275.1886574610155,-1.6287,stop
2022-08-24 10:10:00,2022-08-24 10:15:00,short,1284.7,1283.3,-0.04,target
2022-08-24 10:30:00,2022-08-24 10:30:00,long,1281.6,1281.8770047061066,-1.163,stop
2022-08-24 10:50:00,2022-08-24 11:10:00,long,1281.0,1283.0,0.56,target
2022-08-24 13:30:00,2022-08-24 13:35:00,long,1281.1,1283.9,1.36,target
2022-08-24 14:10:00,2022-08-24 14:10:00,long,1280.5,1279.6537482935912,-2.2863,stop
2022-08-24 14:30:00,2022-08-24 14:30:00,short,1285.1,1286.04509848953,-2.3851,stop
2022-08-25 09:35:00,2022-08-25 09:35:00,short,1290.3,1290.236447118668,-1.3764,stop
2022-08-25 09:55:00,2022-08-25 10:10:00,short,1291.1,1291.113859253823,-1.4539,stop
2022-08-25 10:35:00,2022-08-25 10:35:00,short,1291.7,1291.6160624096408,-1.3561,stop
2022-08-25 11:00:00,2022-08-25 11:00:00,short,1291.2,1291.5959998378103,-1.836,stop
2022-08-25 11:25:00,2022-08-25 11:25:00,short,1292.0,1291.9128705903863,-1.3529,stop
2022-08-25 13:40:00,2022-08-25 13:40:00,short,1294.7,1294.9952870324273,-1.7353,stop
2022-08-25 14:00:00,2022-08-25 14:05:00,short,1297.4,1297.6199655094981,-1.66,stop
2022-08-25 14:25:00,2022-08-25 14:25:00,short,1302.7,1301.8231725900469,-0.5632,stop
2022-08-26 09:45:00,2022-08-26 09:45:00,long,1303.4,1303.21561735254,-1.6244,stop
2022-08-26 10:10:00,2022-08-26 10:10:00,long,1303.4,1303.1480002098663,-1.692,stop
2022-08-26 10:35:00,2022-08-26 10:35:00,long,1302.3,1302.3558915435203,-1.3841,stop
2022-08-26 10:55:00,2022-08-26 10:55:00,long,1302.2,1301.886146091817,-1.7539,stop
2022-08-26 11:15:00,2022-08-26 11:15:00,long,1298.7,1299.7211755325366,-0.4188,stop
2022-08-26 13:30:00,2022-08-26 13:35:00,short,1295.6,1294.6,-0.44,target
2022-08-26 13:40:00,2022-08-26 13:40:00,short,1296.3,1296.9095746295056,-2.0496,stop
2022-08-26 14:20:00,2022-08-26 14:25:00,short,1298.9,1292.3,5.16,target
2022-08-26 14:25:00,2022-08-26 14:25:00,long,1292.3,1291.1032106436685,-2.6368,stop
2022-08-29 10:35:00,2022-08-29 10:45:00,long,1271.7,1270.8387336349597,-2.3013,stop
2022-08-29 11:05:00,2022-08-29 11:05:00,long,1267.7,1266.7502097921522,-2.3898,stop
2022-08-29 11:25:00,2022-08-29 11:30:00,long,1267.8,1265.8,-3.44,session_end
2022-08-29 13:30:00,2022-08-29 13:30:00,short,1267.5,1268.405878232567,-2.3459,stop
2022-08-29 13:50:00,2022-08-29 13:50:00,short,1271.2,1271.6388022161273,-1.8788,stop
2022-08-29 14:10:00,2022-08-29 14:15:00,short,1273.9,1274.3736979382063,-1.9137,stop
2022-08-29 14:35:00,2022-08-29 14:35:00,short,1283.9,1282.5375143157726,-0.0775,stop
2022-08-30 09:55:00,2022-08-30 09:55:00,long,1286.9,1286.98311066397,-1.3569,stop
2022-08-30 10:15:00,2022-08-30 10:35:00,long,1286.9,1288.6,0.26,target
2022-08-30 10:50:00,2022-08-30 10:50:00,short,1292.1,1291.8326396310194,-1.1726,stop
2022-08-30 11:10:00,2022-08-30 11:30:00,short,1293.9,1291.0,1.46,session_end
2022-08-30 13:35:00,2022-08-30 13:35:00,long,1288.0,1287.5873217270876,-1.8527,stop
2022-08-30 13:55:00,2022-08-30 14:00:00,long,1287.9,1286.7285434343232,-2.6115,stop
2022-08-30 14:20:00,2022-08-30 14:25:00,long,1283.9,1289.5,4.16,target
2022-08-31 09:35:00,2022-08-31 09:55:00,short,1284.5,1282.0,1.06,target
2022-08-31 10:25:00,2022-08-31 10:25:00,long,1280.3,1280.3024729271526,-1.4375,stop
2022-08-31 10:45:00,2022-08-31 10:55:00,long,1279.5,1282.4,1.46,target
2022-08-31 13:35:00,2022-08-31 13:45:00,short,1287.1,1289.6164703180643,-3.9565,stop
2022-08-31 14:05:00,2022-08-31 14:05:00,short,1291.2,1292.767296030958,-3.0073,stop
2022-08-31 14:25:00,2022-08-31 14:35:00,short,1296.0,1294.2,0.36,session_end
2022-09-05 10:35:00,2022-09-05 10:35:00,short,1296.1,1296.0713581818572,-1.4114,stop
