date,open,high,low,close,volume,day_vwap,prev_vwap,gap,gap_std,gap_z
2023-06-26,1118.1,1124.1,1111.7,1121.0,10371,1116.152621090862,1117.1773714445847,0.9226285554152582,7.892171470527047,0.11690427138598956
2023-06-27,1124.9,1125.8,1121.0,1124.4,7267,1123.7505160313747,1116.152621090862,8.747378909137979,7.983171887362912,1.0957272413218084
2023-06-28,1127.2,1135.0,1126.9,1135.0,6111,1128.6618502154583,1123.7505160313747,3.4494839686253727,7.980766591536057,0.4322246402098387
2023-06-29,1132.1,1132.4,1118.3,1118.4,7799,1126.6546138393812,1128.6618502154583,3.438149784541565,7.894016292154342,0.435538724180067
2023-06-30,1116.1,1119.9,1114.6,1119.1,7277,1117.1124868306536,1126.6546138393812,-10.554613839381318,8.188425733426765,-1.2889674014255643
2023-07-03,1121.0,1122.2,1116.2,1117.5,7639,1118.6608587511455,1117.1124868306536,3.887513169346448,8.16087409627986,0.47635990011395635
2023-07-04,1115.9,1126.0,1113.6,1126.0,8324,1118.2852915265098,1118.6608587511455,-2.760858751145406,8.17180448785018,-0.3378517872338043
2023-07-05,1122.7,1129.7,1122.7,1124.4,6870,1125.20487142164,1118.2852915265098,4.414708473490236,7.940779130995885,0.5559540695771209
2023-07-06,1122.7,1124.0,1111.6,1115.2,7750,1120.3638967741938,1125.20487142164,-2.5048714216400185,7.969644543794456,-0.31430152347138623
2023-07-07,1114.1,1125.0,1113.7,1124.7,8227,1117.3256472590251,1120.3638967741938,-6.263896774193881,7.942149590803718,-0.7886903542394745
2023-07-10,1126.1,1135.6,1126.1,1135.6,8619,1129.692775650694,1117.3256472590251,8.774352740974791,7.9947054462061296,1.097520452756473
2023-07-11,1139.2,1144.5,1136.5,1139.0,8286,1141.0426743905382,1129.692775650694,9.507224349305943,7.650334142243401,1.2427201443149023
2023-07-12,1139.5,1143.2,1135.2,1139.8,8296,1140.0975811636129,1141.0426743905382,-1.5426743905381954,7.562392543680041,-0.20399290061019407
2023-07-13,1146.3,1153.0,1146.3,1150.8,9275,1149.7379658580412,1140.0975811636129,6.202418836387096,7.4076034748495925,0.8373043802149566
2023-07-14,1158.3,1158.3,1144.6,1155.5,8405,1153.0860797144558,1149.7379658580412,8.562034141958748,7.216985675129122,1.186372611416547
2023-07-17,1161.0,1166.6,1159.3,1166.6,7762,1162.8865799192647,1153.0860797144558,7.913920285544236,6.332466161297859,1.2497374773057222
2023-07-18,1161.9,1164.6,1158.0,1162.9,8568,1161.760815437286,1162.8865799192647,-0.9865799192646136,6.166224481030671,-0.15999740559229672
2023-07-19,1167.8,1170.0,1166.0,1166.4,7899,1167.835325146643,1161.760815437286,6.039184562713899,6.179073245575404,0.9773608958330969
2023-07-20,1163.5,1165.3,1159.3,1165.3,6348,1162.0786494433942,1167.835325146643,-4.335325146643072,5.668897651289758,-0.7647562918439216
2023-07-21,1164.7,1179.8,1162.6,1179.0,7545,1166.7220587585598,1162.0786494433942,2.6213505566058757,5.637485909900421,0.4649857398317078
2023-07-24,1185.1,1193.9,1182.0,1192.5,8210,1186.6731384490458,1166.7220587585598,18.377941241440112,6.672922811379262,2.754106672731237
2023-07-25,1193.3,1198.2,1190.3,1195.0,8919,1194.3057741899315,1186.6731384490458,6.626861550954118,6.595693864574739,1.0047254598256568
2023-07-26,1193.6,1199.0,1192.3,1199.0,7489,1194.0050162460498,1194.3057741899315,-0.705774189931617,6.647467944082947,-0.10617188316941667
2023-07-27,1197.9,1199.5,1190.1,1197.2,8305,1195.6049488260085,1194.0050162460498,3.894983753950328,6.650431750203471,0.5856738179188381
2023-07-28,1191.7,1208.9,1191.2,1206.0,8164,1198.5262943001796,1195.6049488260085,-3.9049488260084217,6.086913134682442,-0.6415318798881045
2023-07-31,1213.9,1231.9,1213.8,1231.9,9081,1217.743919538964,1198.5262943001796,15.373705699820448,6.67003934756115,2.304889806301027
2023-08-01,1235.2,1241.9,1226.0,1226.2,8808,1237.0413752649108,1217.743919538964,17.45608046103598,7.144059358400914,2.4434400087268107
2023-08-02,1221.1,1228.7,1218.2,1219.6,8750,1222.132940952381,1237.0413752649108,-15.941375264910903,8.516473553640752,-1.871828188569439
2023-08-03,1216.5,1223.7,1205.2,1206.9,8660,1218.1717744418784,1222.132940952381,-5.632940952380977,8.664976476197742,-0.6500815054552526
2023-08-04,1211.7,1234.9,1211.7,1234.2,8735,1220.1948025186032,1218.1717744418784,-6.471774441878324,8.67754909961849,-0.7458067211815438
2023-08-07,1237.8,1246.8,1235.7,1246.7,9842,1241.455395244869,1220.1948025186032,17.60519748139677,9.166073175310794,1.9206913521939926
2023-08-08,1254.2,1254.9,1241.6,1242.0,9875,1249.228300421941,1241.455395244869,12.74460475513115,9.295505716363962,1.3710501767209218
2023-08-09,1247.5,1248.8,1234.3,1239.5,9805,1241.9985653578108,1249.228300421941,-1.7283004219409577,9.301626637132458,-0.18580625619195623
2023-08-10,1237.7,1242.2,1224.6,1226.5,10074,1235.5509264774005,1241.9985653578108,-4.29856535781073,9.476519740037029,-0.4536016887771432
2023-08-11,1229.9,1241.8,1222.4,1241.8,9348,1230.2568749108545,1235.5509264774005,-5.65092647740039,9.621417208290383,-0.5873278702155454
2023-08-14,1242.5,1245.9,1235.3,1241.8,10789,1240.3337040813174,1230.2568749108545,12.243125089145451,9.786261696731946,1.25105228825364
2023-08-15,1240.6,1241.8,1235.8,1240.2,8879,1238.5069902766827,1240.3337040813174,0.26629591868254465,9.762259508261241,0.027278102826214942
2023-08-16,1245.3,1259.8,1243.5,1258.3,9002,1250.2744871510035,1238.5069902766827,6.793009723317255,9.775127308550337,0.6949280054261172
2023-08-17,1252.6,1261.7,1252.6,1253.9,8461,1255.8953472796754,1250.2744871510035,2.325512848996368,9.61464450163914,0.2418719536224045
