date,open,high,low,close,volume,day_vwap
2023-06-16,1104.2,1122.5,1101.4,1102.0,10035,1113.908164756685
2023-06-19,1100.2,1104.0,1094.7,1095.5,9003,1100.2432485467807
2023-06-20,1095.8,1097.5,1090.5,1097.1,8552,1095.3273659183037
2023-06-21,1100.8,1106.5,1096.0,1105.6,8538,1100.1085890528616
2023-06-22,1115.5,1120.4,1111.7,1111.7,7844,1114.9313233044365
2023-06-23,1114.5,1122.4,1112.7,1119.5,9516,1117.1773714445847
2023-06-26,1118.1,1124.1,1111.7,1121.0,10371,1116.152621090862
2023-06-27,1124.9,1125.8,1121.0,1124.4,7267,1123.7505160313747
2023-06-28,1127.2,1135.0,1126.9,1135.0,6111,1128.6618502154583
2023-06-29,1132.1,1132.4,1118.3,1118.4,7799,1126.6546138393812
2023-06-30,1116.1,1119.9,1114.6,1119.1,7277,1117.1124868306536
2023-07-03,1121.0,1122.2,1116.2,1117.5,7639,1118.6608587511455
2023-07-04,1115.9,1126.0,1113.6,1126.0,8324,1118.2852915265098
2023-07-05,1122.7,1129.7,1122.7,1124.4,6870,1125.20487142164
2023-07-06,1122.7,1124.0,1111.6,1115.2,7750,1120.3638967741938
2023-07-07,1114.1,1125.0,1113.7,1124.7,8227,1117.3256472590251
2023-07-10,1126.1,1135.6,1126.1,1135.6,8619,1129.692775650694
2023-07-11,1139.2,1144.5,1136.5,1139.0,8286,1141.0426743905382
2023-07-12,1139.5,1143.2,1135.2,1139.8,8296,1140.0975811636129
2023-07-13,1146.3,1153.0,1146.3,1150.8,9275,1149.7379658580412
2023-07-14,1158.3,1158.3,1144.6,1155.5,8405,1153.0860797144558
2023-07-17,1161.0,1166.6,1159.3,1166.6,7762,1162.8865799192647
2023-07-18,1161.9,1164.6,1158.0,1162.9,8568,1161.760815437286
2023-07-19,1167.8,1170.0,1166.0,1166.4,7899,1167.835325146643
2023-07-20,1163.5,1165.3,1159.3,1165.3,6348,1162.0786494433942
2023-07-21,1164.7,1179.8,1162.6,1179.0,7545,1166.7220587585598
2023-07-24,1185.1,1193.9,1182.0,1192.5,8210,1186.6731384490458
2023-07-25,1193.3,1198.2,1190.3,1195.0,8919,1194.3057741899315
2023-07-26,1193.6,1199.0,1192.3,1199.0,7489,1194.0050162460498
2023-07-27,1197.9,1199.5,1190.1,1197.2,8305,1195.6049488260085
2023-07-28,1191.7,1208.9,1191.2,1206.0,8164,1198.5262943001796
2023-07-31,1213.9,1231.9,1213.8,1231.9,9081,1217.743919538964
2023-08-01,1235.2,1241.9,1226.0,1226.2,8808,1237.0413752649108
2023-08-02,1221.1,1228.7,1218.2,1219.6,8750,1222.132940952381
2023-08-03,1216.5,1223.7,1205.2,1206.9,8660,1218.1717744418784
2023-08-04,1211.7,1234.9,1211.7,1234.2,8735,1220.1948025186032
2023-08-07,1237.8,1246.8,1235.7,1246.7,9842,1241.455395244869
2023-08-08,1254.2,1254.9,1241.6,1242.0,9875,1249.228300421941
2023-08-09,1247.5,1248.8,1234.3,1239.5,9805,1241.9985653578108
2023-08-10,1237.7,1242.2,1224.6,1226.5,10074,1235.5509264774005
2023-08-11,1229.9,1241.8,1222.4,1241.8,9348,1230.2568749108545
2023-08-14,1242.5,1245.9,1235.3,1241.8,10789,1240.3337040813174
2023-08-15,1240.6,1241.8,1235.8,1240.2,8879,1238.5069902766827
2023-08-16,1245.3,1259.8,1243.5,1258.3,9002,1250.2744871510035
2023-08-17,1252.6,1261.7,1252.6,1253.9,8461,1255.8953472796754
2023-08-18,1238.2,1240.5,1177.0,1179.3,10510,1225.4217792578497
2023-08-21,1185.3,1202.7,1182.2,1191.0,11868,1191.3226688012583
2023-08-22,1193.4,1199.0,1161.4,1193.9,11108,1181.5088944904574
2023-08-23,1201.9,1204.6,1174.5,1181.9,10059,1192.2973688570767
2023-08-24,1183.8,1204.9,1180.3,1201.1,10049,1190.7607224599462
2023-08-25,1196.9,1199.5,1188.4,1197.0,9802,1194.207889546351
2023-08-28,1202.0,1214.2,1198.3,1212.6,9280,1203.7862284482758
2023-08-29,1213.8,1216.2,1205.2,1211.3,8565,1210.1901731854448
2023-08-30,1214.0,1225.4,1212.1,1224.7,8705,1216.3066053991959
2023-08-31,1223.5,1235.3,1223.3,1230.9,7874,1229.8039285411903
2023-09-05,1237.5,1246.3,1236.9,1242.0,8723,1242.7562077266996
2023-09-06,1240.9,1259.0,1237.7,1259.0,10005,1242.7180243211728
2023-09-07,1262.8,1265.5,1248.6,1253.0,9225,1258.8696224028909
2023-09-08,1255.0,1259.2,1248.3,1249.0,8906,1255.4799161613894
2023-09-11,1259.1,1261.8,1217.0,1225.0,9111,1249.1719533165037
2023-09-12,1232.1,1255.6,1228.4,1253.8,8967,1237.1667372960112
2023-09-13,1258.1,1260.6,1236.1,1245.0,9806,1252.3494085253924
2023-09-14,1245.9,1251.6,1227.1,1233.4,9265,1243.323166037057
2023-09-15,1239.1,1244.8,1233.8,1240.3,9758,1239.7665300266447
2023-09-18,1235.0,1236.0,1213.0,1218.8,11005,1224.6801877934272
2023-09-19,1225.3,1229.4,1213.8,1226.3,9635,1220.8736101020584
2023-09-20,1222.8,1236.6,1221.7,1234.6,9414,1226.684034416826
2023-09-21,1230.0,1232.2,1217.1,1221.4,6811,1226.759604561249
2023-09-22,1200.7,1201.3,1176.3,1196.5,11324,1189.544139291181
2023-09-25,1186.4,1195.5,1162.5,1164.9,9718,1188.5879433353914
2023-09-26,1162.3,1175.3,1155.0,1160.1,11287,1165.5989958949824
2023-09-27,1153.5,1164.2,1146.0,1163.0,10040,1154.1834694555114
2023-09-28,1164.3,1166.4,1139.0,1157.2,9703,1153.613178054897
2023-09-29,1165.8,1173.1,1163.8,1168.0,10374,1168.290379795643
2023-10-02,1163.0,1171.7,1158.1,1163.3,8976,1164.954322638146
2023-10-03,1158.4,1158.4,1128.0,1134.1,10010,1142.530412920413
2023-10-04,1121.5,1143.5,1116.2,1135.3,9616,1130.6395036051026
2023-10-05,1133.9,1136.1,1123.7,1124.4,9748,1132.003747777322
2023-10-06,1122.3,1142.1,1120.2,1139.5,7854,1126.3187293099058
2023-10-09,1136.2,1147.7,1132.6,1143.3,9449,1138.9379334673863
2023-10-10,1155.3,1161.5,1153.9,1155.2,9196,1158.8982782369146
2023-10-11,1156.7,1164.0,1153.3,1162.1,6701,1158.2668855394718
2023-10-12,1168.2,1168.9,1158.2,1160.1,8890,1165.7566329208848
2023-10-13,1155.8,1163.7,1146.3,1163.4,8050,1152.737652173913
2023-10-16,1159.8,1159.8,1143.6,1148.0,8559,1154.0819955602292
2023-10-17,1151.2,1158.8,1146.2,1146.8,8131,1152.9917640306646
2023-10-18,1138.6,1142.5,1113.6,1117.4,8870,1136.3933370913192
2023-10-19,1125.0,1125.0,1111.2,1112.7,9203,1117.8617443587236
2023-10-20,1100.8,1123.0,1097.0,1120.6,8851,1104.8746958912363
2023-10-23,1116.1,1117.3,1094.2,1103.4,10054,1105.7447815131623
2023-10-24,1108.6,1121.3,1102.1,1116.9,8918,1110.87284144427
2023-10-25,1117.0,1122.8,1111.0,1111.4,9360,1118.714903846154
2023-10-26,1102.9,1102.9,1053.1,1067.0,11026,1071.7847965415078
2023-10-27,1061.6,1069.5,1050.3,1061.0,2865,1058.9358464223387
2023-10-30,1059.9,1066.5,1050.0,1050.0,10756,1057.9590306185696
2023-10-31,1044.0,1053.2,1037.0,1038.2,8950,1045.958070763501
2023-11-01,1046.2,1052.0,1039.2,1047.5,9233,1045.0129571464672
2023-11-02,1057.3,1084.7,1054.9,1083.1,9490,1064.3235721812434
2023-11-03,1092.3,1094.5,1084.7,1090.0,9400,1088.8454007092198
2023-11-06,1095.7,1104.8,1095.5,1100.6,11531,1100.991758448241
2023-11-07,1102.2,1102.8,1094.1,1094.6,9038,1098.1878697351922
2023-11-08,1094.7,1136.6,1086.5,1134.5,10855,1095.7710517426685
2023-11-09,1136.2,1138.9,1123.6,1126.5,10856,1133.0116832473593
2023-11-10,1115.1,1123.8,1106.7,1109.4,10366,1113.766261495916
2023-11-13,1109.7,1116.2,1100.2,1104.0,8988,1110.6210688325173
2023-11-14,1115.1,1123.1,1110.2,1115.4,9849,1117.6087656953327
2023-11-15,1141.6,1150.4,1133.5,1135.0,9598,1143.7133395846356
2023-11-16,1129.2,1132.8,1122.7,1125.3,7131,1128.4274762772868
2023-11-17,1141.8,1141.8,1095.9,1117.2,9724,1126.183689839572
2023-11-20,1082.1,1117.0,1081.0,1102.2,9161,1097.1468034785141
2023-11-21,1108.1,1112.5,1101.1,1107.8,8825,1106.6314749763928
2023-11-22,1111.8,1114.9,1096.8,1110.5,8238,1108.0228332119445
2023-11-23,1118.1,1118.1,1085.0,1088.0,8957,1109.8317330951584
2023-11-24,1082.7,1085.9,1067.2,1084.4,10138,1080.2899618596698
2023-11-27,1084.1,1085.0,1076.2,1076.3,9135,1081.506261631089
2023-11-28,1076.9,1091.5,1068.5,1091.5,7514,1074.7672123147902
2023-11-29,1087.1,1098.7,1087.1,1093.8,8452,1091.6747042120207
2023-11-30,1091.0,1098.3,1080.0,1080.0,7928,1092.6996257988562
2023-12-01,1081.0,1094.7,1077.8,1089.9,7541,1083.58740662158
2023-12-04,1096.8,1115.0,1094.6,1106.2,10382,1104.1569832402236
2023-12-05,1106.0,1108.4,1096.6,1098.0,9969,1103.4830240411943
2023-12-06,1103.1,1111.3,1101.2,1109.5,8985,1104.9150510109441
2023-12-07,1109.2,1118.0,1097.7,1111.8,12090,1104.6627736421285
2023-12-08,1112.2,1118.9,1109.3,1114.1,9568,1114.0858974358976
2023-12-11,1115.7,1119.4,1112.5,1117.5,8322,1115.0804614275414
2023-12-12,1121.7,1122.6,1113.2,1118.6,7240,1117.3476795580111
2023-12-13,1122.8,1123.1,1106.5,1108.1,9369,1117.8902337495997
2023-12-14,1113.0,1113.3,1103.4,1105.0,7495,1110.2209561930176
2023-12-15,1105.2,1108.5,1097.5,1099.0,8935,1104.4757918298824
2023-12-18,1097.6,1099.5,1082.2,1083.0,10123,1092.228403964569
2023-12-19,1082.8,1089.1,1078.3,1088.7,9010,1082.890329263781
2023-12-20,1092.4,1097.2,1090.4,1095.0,7853,1092.4632624474723
2023-12-21,1093.7,1095.9,1089.0,1094.7,7962,1092.4358033994808
2023-12-22,1099.9,1099.9,1093.3,1098.5,7951,1096.1456630193265
2023-12-25,1096.5,1119.2,1096.5,1114.9,9123,1112.1544155796703
2023-12-26,1115.1,1118.9,1113.4,1117.2,7342,1115.6900208844095
2023-12-27,1121.8,1126.2,1118.0,1118.0,7474,1123.007314244938
2023-12-28,1118.2,1135.0,1117.1,1129.9,7372,1123.895993850606
2023-12-29,1133.6,1139.5,1130.9,1134.0,8831,1134.6522288906503
